Score,Education_Score,Experience_Score,Skills_Score
0.18408229561451006,0.6666666666666667,0.0016129032258064516,0.0
0.5305901461829995,0.0,0.008602150537634409,0.0
0.08662696264212238,0.0,0.0,0.0
0.10286951813752032,0.6666666666666667,0.0,0.0
0.31943692474282626,0.0,0.0,0.0
0.18101425735426824,0.6666666666666667,0.0,0.0
0.0,0.0,0.0,0.0
0.043313481321061185,0.0,0.001075268817204301,0.0
0.15159718462371416,0.3333333333333333,0.001075268817204301,0.0
0.5480960115502618,0.6666666666666667,0.014516129032258065,0.0
0.1461829994585815,0.0,0.0,0.0
0.34650785056848954,0.0,0.005376344086021506,0.0
0.17325392528424474,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.5843710521566504,0.6666666666666667,0.0,0.0
0.6182999458581484,0.0,0.0,0.0
0.027070925825663242,0.0,0.0,0.0
0.23822414726583654,0.6666666666666667,0.0,0.0
0.03789929615592854,0.0,0.0005376344086021505,0.0
0.03248511099079589,0.0,0.0,0.0
0.05414185165132649,0.0,0.0,0.0
0.5305901461829995,0.0,0.0064516129032258064,0.0
0.05414185165132649,1.0,0.002688172043010753,0.0
0.30860855441256096,0.0,0.002688172043010753,0.0
0.04872766648619383,0.3333333333333333,0.002150537634408602,0.0
0.0,0.0,0.0,0.0
0.19274499187872227,0.0,0.0,0.0
0.48186247969680573,0.0,0.005913978494623656,0.0
0.2815376285868977,0.6666666666666667,0.0016129032258064516,0.0
0.18949648077964268,0.6666666666666667,0.002688172043010753,0.0
0.03789929615592854,0.0,0.0,0.0
0.17325392528424474,0.0,0.0032258064516129032,0.0
0.25735426818263857,1.0,0.0,0.0
0.21656740660530593,0.0,0.0064516129032258064,0.0
0.2970582927269446,0.0,0.0,0.0
0.34650785056848954,0.6666666666666667,0.0,0.0
0.3614870961920231,0.0,0.0,0.0
0.18408229561451006,0.6666666666666667,0.0016129032258064516,0.0
0.12994044396318355,1.0,0.0,0.0
0.4620104674246526,0.6666666666666667,0.00967741935483871,0.0
0.25879805089334057,0.6666666666666667,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.29236599891716303,0.6666666666666667,0.0,0.0
0.41689225771521393,0.0,0.005376344086021506,0.0
0.40552246886843535,1.0,0.0,0.0
0.39704024544306094,0.0,0.0005376344086021505,0.0
0.0,0.0,0.0,0.0
0.11911207363291829,0.6666666666666667,0.001075268817204301,0.0
0.24905251759610186,1.0,0.004301075268817204,0.0
0.1461829994585815,0.0,0.0,0.0
0.5305901461829995,0.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.3006677495036998,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.4908861216386935,0.6666666666666667,0.0032258064516129032,0.0
0.5778740299584912,0.6666666666666667,0.0,0.0
0.5849124706731638,0.0,0.0,0.0
0.7110629850207545,1.0,0.0,0.0
0.7561811947301932,0.3333333333333333,0.0,0.0
0.5719184262768454,0.0,0.008602150537634409,0.0
0.41346327377729664,1.0,0.0,0.0
0.6747879444143657,0.6666666666666667,0.013978494623655914,0.0
0.29380978162786503,0.0,0.0,0.0
0.39649882692654764,0.6666666666666667,0.005913978494623656,0.0
0.2781086446489804,0.0,0.0032258064516129032,0.0
0.5989893521025087,0.0,0.0,0.0
0.4158094206821874,0.0,0.00913978494623656,0.0
0.4217650243638333,0.6666666666666667,0.006989247311827957,0.0
0.6825482764843892,0.0,0.012903225806451613,0.0
0.5305901461829995,1.0,0.0,0.0
0.09745533297238768,0.0,0.0,0.0
0.24670637069121099,0.6666666666666667,0.001075268817204301,0.0
0.38982133188955065,1.0,0.006989247311827957,0.0
0.24905251759610186,0.3333333333333333,0.0,0.0
0.4354809601155027,0.0,0.0,0.0
0.41346327377729664,0.0,0.0,0.0
0.14076881429344887,0.0,0.0,0.0
0.15701136978884683,0.6666666666666667,0.0,0.0
0.5305901461829995,0.0,0.0,0.0
0.492690850027071,0.0,0.0,0.0
0.27666486193827833,0.6666666666666667,0.0,0.0
0.4277206280454792,1.0,0.004838709677419355,0.0
0.10286951813752032,0.6666666666666667,0.0,0.0
0.05955603681645912,0.0,0.001075268817204301,0.0
0.21115322144017332,0.0,0.0,0.0
0.5053239487457138,1.0,0.002688172043010753,0.0
0.32485110990795896,0.3333333333333333,0.0032258064516129032,0.0
0.11911207363291829,0.3333333333333333,0.0,0.0
0.2815376285868977,0.6666666666666667,0.0,0.0
0.4710341093665404,0.6666666666666667,0.0037634408602150535,0.0
0.2869518137520304,0.0,0.0,0.0
0.34109366540335684,0.6666666666666667,0.0,0.0
0.21115322144017332,1.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.40606388738494864,1.0,0.0,0.0
0.16783974011911212,0.0,0.0032258064516129032,0.0
0.37357877639415277,0.0,0.0037634408602150535,0.0
0.22216206460927634,1.0,0.005376344086021506,0.0
0.20032485110990797,0.3333333333333333,0.004301075268817204,0.0
0.18408229561451006,0.0,0.001075268817204301,0.0
0.18408229561451006,0.3333333333333333,0.0,0.0
0.19491066594477535,0.3333333333333333,0.002688172043010753,0.0
0.3681645912290201,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.2652950730914998,0.0,1.0,0.0
0.23280996210070387,0.0,0.002688172043010753,0.0
0.2869518137520304,0.0,0.0032258064516129032,0.0
0.2977801840822957,0.0,0.0,0.0
0.17325392528424474,0.6666666666666667,0.0,0.0
0.5183179931420322,0.0,0.0005376344086021505,0.0
0.23280996210070387,0.6666666666666667,0.0064516129032258064,0.0
0.2815376285868977,0.0,0.0,0.0
0.4981050351922036,0.0,0.0,0.0
0.2761234434217651,0.0,0.0,0.0
0.17325392528424474,0.3333333333333333,0.0,0.0
0.3519220357336222,0.0,0.0016129032258064516,0.0
0.2607832521205559,0.6666666666666667,0.008064516129032258,0.0
0.24363833243096916,0.0,0.001075268817204301,0.0
0.3356794802382242,0.0,0.002688172043010753,0.0
0.21656740660530593,0.0,0.0,0.0
0.08662696264212238,0.6666666666666667,0.0,0.0
0.36238946038621195,0.0,0.0,0.0
0.8031041328280095,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.492690850027071,0.6666666666666667,0.002150537634408602,0.0
0.2219815917704386,0.0,0.0,0.0
0.09204114780725503,0.0,0.0,0.0
0.09745533297238768,0.0,0.0,0.0
0.34109366540335684,0.0,0.0,0.0
0.25175961017866816,0.6666666666666667,0.0,0.0
0.2578956866991518,0.6666666666666667,0.0,0.0
0.5791373398303555,0.0,0.0,0.0
0.15159718462371416,0.0,0.0,0.0
0.14167117848763763,0.0,0.0,0.0
0.10828370330265297,0.0,0.0,0.0
0.1691030499909764,0.0,0.0,0.0
0.855802201768634,0.0,0.007526881720430107,0.0
0.6388738494856525,0.0,0.0037634408602150535,0.0
0.1606208265656019,0.0,0.002688172043010753,0.0
0.731997834325934,0.6666666666666667,0.0,0.0
0.4506406785778741,0.0,0.0005376344086021505,0.0
0.1974372856885039,0.6666666666666667,0.0,0.0
0.38982133188955065,0.6666666666666667,0.002150537634408602,0.0
0.2869518137520304,0.0,0.0016129032258064516,0.0
0.05414185165132649,1.0,0.001075268817204301,0.0
0.33279191481682013,1.0,0.0064516129032258064,0.0
0.17866811044937742,0.0,0.0,0.0
0.43836852553690675,0.0,0.0,0.0
0.20339288937014982,0.6666666666666667,0.0,0.0
0.17866811044937742,0.6666666666666667,0.0,0.0
0.17866811044937742,0.6666666666666667,0.0,0.0
0.19039884497383147,1.0,0.0,0.0
0.3963183540877098,1.0,0.0,0.0
0.4547915538711425,0.0,0.0,0.0
0.2761234434217651,0.6666666666666667,0.0,0.0
0.5305901461829995,0.0,0.0,0.0
0.5973650965529689,0.6666666666666667,0.0,0.0
0.24363833243096916,0.0,0.002688172043010753,0.0
0.384407146724418,0.6666666666666667,0.002688172043010753,0.0
0.18949648077964268,0.6666666666666667,0.0,0.0
0.30319436924742826,1.0,0.002150537634408602,0.0
0.40786861577332617,0.0,0.001075268817204301,0.0
0.5305901461829995,0.0,0.007526881720430107,0.0
0.28803465078505686,0.0,0.002688172043010753,0.0
0.8908139325031584,0.0,0.0,0.0
0.14076881429344887,0.6666666666666667,0.0,0.0
0.2815376285868977,0.6666666666666667,0.0,0.0
0.021656740660530596,0.0,0.0,0.0
0.20267099801479882,0.0,0.0,0.0
0.4950369969319618,0.6666666666666667,0.0,0.0
0.2551885941165855,0.0,0.0016129032258064516,0.0
0.15394333152860498,0.3333333333333333,0.0,0.0
0.17325392528424474,0.0,0.002150537634408602,0.0
0.28947843349575897,0.0,0.0,0.0
0.3192564519039885,1.0,0.002688172043010753,0.0
0.14365637971485296,0.6666666666666667,0.0,0.0
0.7058292726944596,0.0,0.0064516129032258064,0.0
0.16657643024724783,0.6666666666666667,0.0,0.0
0.310774228478614,1.0,0.0,0.0
0.0,0.6666666666666667,0.0,0.0
0.19292546471756003,0.6666666666666667,0.0037634408602150535,0.0
0.20573903627504064,0.6666666666666667,0.0,0.0
0.4605666847139506,0.6666666666666667,0.0,0.0
0.08752932683631116,0.6666666666666667,0.002150537634408602,0.0
0.36744269987366907,0.6666666666666667,0.0,0.0
0.19563255730012635,0.6666666666666667,0.001075268817204301,0.0
0.10828370330265297,0.0,0.0,0.0
0.0,0.6666666666666667,0.0,0.0
0.22667388558022022,0.0,0.001075268817204301,0.0
0.28659086807435485,0.6666666666666667,0.0,0.0
0.6244360223786322,0.0,0.0,0.0
0.4214040786861578,0.0,0.0,0.0
0.2799133730373579,0.0,0.0,0.0
0.2598808879263671,0.6666666666666667,0.0,0.0
0.11369788846778563,0.0,0.002150537634408602,0.0
0.2948926186608916,0.6666666666666667,0.0,0.0
0.5672261324670638,1.0,0.0,0.0
0.043313481321061185,0.6666666666666667,0.001075268817204301,0.0
0.18408229561451006,0.6666666666666667,0.0016129032258064516,0.0
0.5601876917523914,0.0,0.008602150537634409,0.0
0.11586356253383867,0.0,0.0,0.0
0.1297599711243458,0.6666666666666667,0.0,0.0
0.3625699332250497,0.0,0.0,0.0
0.1245262587980509,0.6666666666666667,0.0,0.0
0.0,0.0,0.0,0.0
0.043313481321061185,0.0,0.001075268817204301,0.0
0.15159718462371416,0.3333333333333333,0.001075268817204301,0.0
0.5305901461829995,0.6666666666666667,0.014516129032258065,0.0
0.1461829994585815,0.0,0.0,0.0
0.3872947121458221,0.0,0.005376344086021506,0.0
0.17325392528424474,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.622270348312579,0.6666666666666667,0.0,0.0
0.5807615953798955,0.0,0.0,0.0
0.027070925825663242,0.0,0.0,0.0
0.23822414726583654,0.6666666666666667,0.0,0.0
0.03789929615592854,0.0,0.0005376344086021505,0.0
0.03248511099079589,0.0,0.0,0.0
0.05414185165132649,0.0,0.0,0.0
0.5305901461829995,0.0,0.0064516129032258064,0.0
0.0929435120014438,1.0,0.002688172043010753,0.0
0.30860855441256096,0.0,0.002688172043010753,0.0
0.04872766648619383,0.3333333333333333,0.002150537634408602,0.0
0.0,0.0,0.0,0.0
0.1461829994585815,0.0,0.0,0.0
0.48186247969680573,0.0,0.005913978494623656,0.0
0.2815376285868977,0.6666666666666667,0.0016129032258064516,0.0
0.21007038440714676,0.6666666666666667,0.002688172043010753,0.0
0.18931600794080494,0.0,0.0,0.0
0.2970582927269446,0.0,0.0032258064516129032,0.0
0.23822414726583654,1.0,0.0,0.0
0.21656740660530593,0.0,0.0064516129032258064,0.0
0.20032485110990797,0.0,0.0,0.0
0.34650785056848954,0.6666666666666667,0.0,0.0
0.2815376285868977,0.0,0.0,0.0
0.22703483125789573,0.6666666666666667,0.0016129032258064516,0.0
0.15538711423930704,1.0,0.0,0.0
0.4620104674246526,0.6666666666666667,0.00967741935483871,0.0
0.29182458040064974,0.6666666666666667,0.0,0.0
0.21115322144017332,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.32160259880887937,0.6666666666666667,0.0,0.0
0.42934488359501904,0.0,0.005376344086021506,0.0
0.384407146724418,1.0,0.0,0.0
0.30319436924742826,0.0,0.0005376344086021505,0.0
0.0,0.0,0.0,0.0
0.14149070564879987,0.6666666666666667,0.001075268817204301,0.0
0.24905251759610186,1.0,0.004301075268817204,0.0
0.1461829994585815,0.0,0.0,0.0
0.5542320880707454,0.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.24363833243096916,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.40606388738494864,0.6666666666666667,0.0032258064516129032,0.0
0.6397762136798413,0.6666666666666667,0.0,0.0
0.5684894423389281,0.0,0.0,0.0
0.7971485291463637,1.0,0.0,0.0
0.7504060638873851,0.3333333333333333,0.0,0.0
0.5576610720086628,0.0,0.008602150537634409,0.0
0.39433315286049453,1.0,0.0,0.0
0.5305901461829995,0.6666666666666667,0.013978494623655914,0.0
0.23335138061721714,0.0,0.0,0.0
0.34037177404800584,0.6666666666666667,0.005913978494623656,0.0
0.21656740660530593,0.0,0.0032258064516129032,0.0
0.5251759610178669,0.0,0.0,0.0
0.3797148529146364,0.0,0.00913978494623656,0.0
0.3627504060638874,0.6666666666666667,0.006989247311827957,0.0
0.5385309510918608,0.0,0.012903225806451613,0.0
0.5410575708355893,1.0,0.0,0.0
0.09745533297238768,0.0,0.0,0.0
0.17866811044937742,0.6666666666666667,0.001075268817204301,0.0
0.4140046922938098,1.0,0.006989247311827957,0.0
0.24905251759610186,0.3333333333333333,0.0,0.0
0.4638151958130302,0.0,0.0,0.0
0.43331528604944963,0.0,0.0,0.0
0.14076881429344887,0.0,0.0,0.0
0.20375383504782535,0.6666666666666667,0.0,0.0
0.5394333152860495,0.0,0.0,0.0
0.5493593214221261,0.0,0.0,0.0
0.25446670276123445,0.6666666666666667,0.0,0.0
0.4277206280454792,1.0,0.004838709677419355,0.0
0.10286951813752032,0.6666666666666667,0.0,0.0
0.08789027251398666,0.0,0.001075268817204301,0.0
0.21115322144017332,0.0,0.0,0.0
0.5053239487457138,1.0,0.002688172043010753,0.0
0.3488539974733803,0.3333333333333333,0.0032258064516129032,0.0
0.11911207363291829,0.3333333333333333,0.0,0.0
0.34325933946940995,0.6666666666666667,0.0,0.0
0.4710341093665404,0.6666666666666667,0.0037634408602150535,0.0
0.2869518137520304,0.0,0.0,0.0
0.34109366540335684,0.6666666666666667,0.0,0.0
0.21115322144017332,1.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.4658003970402455,1.0,0.0,0.0
0.16783974011911212,0.0,0.0032258064516129032,0.0
0.37357877639415277,0.0,0.0037634408602150535,0.0
0.20032485110990797,1.0,0.005376344086021506,0.0
0.20032485110990797,0.3333333333333333,0.004301075268817204,0.0
0.18408229561451006,0.0,0.001075268817204301,0.0
0.18408229561451006,0.3333333333333333,0.0,0.0
0.19491066594477535,0.3333333333333333,0.002688172043010753,0.0
0.3681645912290201,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.2652950730914998,0.0,1.0,0.0
0.23280996210070387,0.0,0.002688172043010753,0.0
0.2869518137520304,0.0,0.0032258064516129032,0.0
0.2977801840822957,0.0,0.0,0.0
0.17325392528424474,0.6666666666666667,0.0,0.0
0.5035192203573363,0.0,0.0005376344086021505,0.0
0.23280996210070387,0.6666666666666667,0.0064516129032258064,0.0
0.2815376285868977,0.0,0.0,0.0
0.4981050351922036,0.0,0.0,0.0
0.2761234434217651,0.0,0.0,0.0
0.17325392528424474,0.3333333333333333,0.0,0.0
0.3519220357336222,0.0,0.0016129032258064516,0.0
0.23280996210070387,0.6666666666666667,0.008064516129032258,0.0
0.24363833243096916,0.0,0.001075268817204301,0.0
0.3356794802382242,0.0,0.002688172043010753,0.0
0.21656740660530593,0.0,0.0,0.0
0.08662696264212238,0.6666666666666667,0.0,0.0
0.4481140588341455,0.0,0.0,0.0
0.7013174517235158,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.492690850027071,0.6666666666666667,0.002150537634408602,0.0
0.2219815917704386,0.0,0.0,0.0
0.09204114780725503,0.0,0.0,0.0
0.09745533297238768,0.0,0.0,0.0
0.34109366540335684,0.0,0.0,0.0
0.22739577693557123,0.6666666666666667,0.0,0.0
0.23280996210070387,0.6666666666666667,0.0,0.0
0.5035192203573363,0.0,0.0,0.0
0.15159718462371416,0.0,0.0,0.0
0.11261505143475908,0.0,0.0,0.0
0.10828370330265297,0.0,0.0,0.0
0.04168922577152139,0.0,0.0,0.0
0.7578054502797331,0.0,0.007526881720430107,0.0
0.575888828731276,0.0,0.0037634408602150535,0.0
0.09204114780725503,0.0,0.002688172043010753,0.0
0.5524273596823679,0.6666666666666667,0.0,0.0
0.2707092582566324,0.0,0.0005376344086021505,0.0
0.1461829994585815,0.6666666666666667,0.0,0.0
0.38982133188955065,0.6666666666666667,0.002150537634408602,0.0
0.2869518137520304,0.0,0.0016129032258064516,0.0
0.05414185165132649,1.0,0.001075268817204301,0.0
0.33333333333333337,1.0,0.0064516129032258064,0.0
0.17866811044937742,0.0,0.0,0.0
0.27016783974011915,0.0,0.0,0.0
0.13607652048366725,0.6666666666666667,0.0,0.0
0.21765024363833246,0.6666666666666667,0.0,0.0
0.21873308067135902,0.6666666666666667,0.0,0.0
0.19148168200685803,1.0,0.0,0.0
0.39649882692654764,1.0,0.0,0.0
0.4795163327919149,0.0,0.0,0.0
0.2761234434217651,0.6666666666666667,0.0,0.0
0.5305901461829995,0.0,0.0,0.0
0.5973650965529689,0.6666666666666667,0.0,0.0
0.24363833243096916,0.0,0.002688172043010753,0.0
0.384407146724418,0.6666666666666667,0.002688172043010753,0.0
0.18949648077964268,0.6666666666666667,0.0,0.0
0.30319436924742826,1.0,0.002150537634408602,0.0
0.40786861577332617,0.0,0.001075268817204301,0.0
0.545749864645371,0.0,0.007526881720430107,0.0
0.16242555495397945,0.0,0.002688172043010753,0.0
0.31817361487096196,0.0,0.0,0.0
0.14076881429344887,0.6666666666666667,0.0,0.0
0.2815376285868977,0.6666666666666667,0.0,0.0
0.021656740660530596,0.0,0.0,0.0
0.24796968056307528,0.0,0.0,0.0
0.5961017866811046,0.6666666666666667,0.0,0.0
0.2560909583107743,0.0,0.0016129032258064516,0.0
0.15502616856163148,0.3333333333333333,0.0,0.0
0.17325392528424474,0.0,0.002150537634408602,0.0
0.2900198520122722,0.0,0.0,0.0
0.3205197617758528,1.0,0.002688172043010753,0.0
0.14491968958671725,0.6666666666666667,0.0,0.0
0.5878000360945679,0.0,0.0064516129032258064,0.0
0.16729832160259883,0.6666666666666667,0.0,0.0
0.311496119833965,1.0,0.0,0.0
0.0,0.6666666666666667,0.0,0.0
0.12687240570294173,0.6666666666666667,0.0037634408602150535,0.0
0.20573903627504064,0.6666666666666667,0.0,0.0
0.52734163508392,0.6666666666666667,0.0,0.0
0.08825121819166218,0.6666666666666667,0.002150537634408602,0.0
0.3685255369066956,0.6666666666666667,0.0,0.0
0.26367081754196,0.6666666666666667,0.001075268817204301,0.0
0.10828370330265297,0.0,0.0,0.0
0.0,0.6666666666666667,0.0,0.0
0.3178126691932865,0.0,0.001075268817204301,0.0
0.2876737051073814,0.6666666666666667,0.0,0.0
0.5255369066955424,0.0,0.0,0.0
0.33026529507309155,0.0,0.0,0.0
0.17325392528424474,0.0,0.0,0.0
0.2598808879263671,0.6666666666666667,0.0,0.0
0.11369788846778563,0.0,0.002150537634408602,0.0
0.32088070745352826,0.6666666666666667,0.0,0.0
0.6231727125067679,1.0,0.0,0.0
0.043313481321061185,0.6666666666666667,0.001075268817204301,0.0
0.18408229561451006,0.6666666666666667,0.0016129032258064516,0.0
0.566323768272875,0.0,0.008602150537634409,0.0
0.11640498105035194,0.0,0.0,0.0
0.20844612885760697,0.6666666666666667,0.0,0.0
0.3634722974192384,0.0,0.0,0.0
0.19346688323407332,0.6666666666666667,0.0,0.0
0.0,0.0,0.0,0.0
0.043313481321061185,0.0,0.001075268817204301,0.0
0.15159718462371416,0.3333333333333333,0.001075268817204301,0.0
0.5518859411658547,0.6666666666666667,0.014516129032258065,0.0
0.3060819346688324,0.0,0.0,0.0
0.3880166035011732,0.0,0.005376344086021506,0.0
0.17325392528424474,1.0,0.0,0.0
0.0,0.0,0.0,0.0
0.5782349756361669,0.6666666666666667,0.0,0.0
0.5988088792636709,0.0,0.0,0.0
0.027070925825663242,0.0,0.0,0.0
0.23822414726583654,0.6666666666666667,0.0,0.0
0.03789929615592854,0.0,0.0005376344086021505,0.0
0.03248511099079589,0.0,0.0,0.0
0.05414185165132649,0.0,0.0,0.0
0.556036816459123,0.0,0.0064516129032258064,0.0
0.09366540335679482,1.0,0.002688172043010753,0.0
0.30860855441256096,0.0,0.002688172043010753,0.0
0.04872766648619383,0.3333333333333333,0.002150537634408602,0.0
0.0,0.0,0.0,0.0
0.1461829994585815,0.0,0.0,0.0
0.48186247969680573,0.0,0.005913978494623656,0.0
0.2815376285868977,0.6666666666666667,0.0016129032258064516,0.0
0.27269445948384774,0.6666666666666667,0.002688172043010753,0.0
0.03789929615592854,0.0,0.0,0.0
0.19491066594477535,0.0,0.0032258064516129032,0.0
0.23822414726583654,1.0,0.0,0.0
0.21656740660530593,0.0,0.0064516129032258064,0.0
0.23768272874932325,0.0,0.0,0.0
0.34650785056848954,0.6666666666666667,0.0,0.0
0.2815376285868977,0.0,0.0,0.0
0.35715574805991707,0.6666666666666667,0.0016129032258064516,0.0
0.15592853275582028,1.0,0.0,0.0
0.5110990795885221,0.6666666666666667,0.00967741935483871,0.0
0.29272694459483856,0.6666666666666667,0.0,0.0
0.21205558563436205,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.32214401732539255,0.6666666666666667,0.0,0.0
0.5392528424472118,0.0,0.005376344086021506,0.0
0.410214762678217,1.0,0.0,0.0
0.3280996210070385,0.0,0.0005376344086021505,0.0
0.0,0.0,0.0,0.0
0.1418516513264754,0.6666666666666667,0.001075268817204301,0.0
0.24905251759610186,1.0,0.004301075268817204,0.0
0.1461829994585815,0.0,0.0,0.0
0.6004331348132107,0.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.24363833243096916,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
0.42320880707453534,0.6666666666666667,0.0032258064516129032,0.0
0.6996931961739759,0.6666666666666667,0.0,0.0
0.5692113336942791,0.0,0.0,0.0
0.7989532575347411,1.0,0.0,0.0
0.7511279552427361,0.3333333333333333,0.0,0.0
0.5582024905251761,0.0,0.008602150537634409,0.0
0.3948745713770078,1.0,0.0,0.0
0.575888828731276,0.6666666666666667,0.013978494623655914,0.0
0.23371232629489266,0.0,0.0,0.0
0.34073271972568137,0.6666666666666667,0.005913978494623656,0.0
0.21656740660530593,0.0,0.0032258064516129032,0.0
0.5251759610178669,0.0,0.0,0.0
0.3802562714311497,0.0,0.00913978494623656,0.0
0.3627504060638874,0.6666666666666667,0.006989247311827957,0.0
0.6007940804908862,0.0,0.012903225806451613,0.0
0.5412380436744271,1.0,0.0,0.0
0.09745533297238768,0.0,0.0,0.0
0.17866811044937742,0.6666666666666667,0.001075268817204301,0.0
0.4145461108103231,1.0,0.006989247311827957,0.0
0.24905251759610186,0.3333333333333333,0.0,0.0
0.5569391806533118,0.0,0.0,0.0
0.4638151958130302,0.0,0.0,0.0
0.26655838296336404,0.0,0.0,0.0
0.20465619924201411,0.6666666666666667,0.0,0.0
0.7471575527883055,0.0,0.0,0.0
0.6516874210431332,0.0,0.0,0.0
0.32340732719725684,0.6666666666666667,0.0,0.0
0.530951091860675,1.0,0.004838709677419355,0.0
0.10286951813752032,0.6666666666666667,0.0,0.0
0.08843169103049993,0.0,0.001075268817204301,0.0
0.21115322144017332,0.0,0.0,0.0
0.6995127233351381,1.0,0.002688172043010753,0.0
0.4203212416531313,0.3333333333333333,0.0032258064516129032,0.0
0.1882331709077784,0.3333333333333333,0.0,0.0
0.3443421765024364,0.6666666666666667,0.0,0.0
0.4710341093665404,0.6666666666666667,0.0037634408602150535,0.0
0.2869518137520304,0.0,0.0,0.0
0.34109366540335684,0.6666666666666667,0.0,0.0
0.21115322144017332,1.0,0.0,0.0
0.03248511099079589,0.0,0.0,0.0
0.4670637069121098,1.0,0.0,0.0
0.16783974011911212,0.0,0.0032258064516129032,0.0
0.37357877639415277,0.0,0.0037634408602150535,0.0
0.20032485110990797,1.0,0.005376344086021506,0.0
0.35480960115502624,0.3333333333333333,0.004301075268817204,0.0
0.18408229561451006,0.0,0.001075268817204301,0.0
0.18408229561451006,0.3333333333333333,0.0,0.0
0.19491066594477535,0.3333333333333333,0.002688172043010753,0.0
0.3681645912290201,0.0,0.0,0.0
0.16242555495397945,0.0,0.0,0.0
